"","na_count","Year","AHA.ID","Medicare.Provider.ID","Address.1..physical.","City.Name..physical.","State..physical.","Zip.code..physical.","Telephone.number","Bed.size.code","Primary.Service","Member.of.Council.of.Teaching.Hospital.of.the.Association.of.American.Medical.Colleges..COTH.","Catholic.Church.Operated","Critical.Access.Hospital","Rural.Referral.Center","Sole.Community.Provider","Network.member","Network.name","Network.city","Network.state","Accountable.Care.Organization.Established","ACO.Medicare.Population","System.ID","System.Name","System.Address","System.City","System.State","System.Zip","CMO.Full.Name","CMO.Title","CNO.Full.Name","CNO.Title","Average.daily.census","Licensed.Beds","Licensed.beds..long.term.unit.","Medical.Home","MEDHSE","Hospital.established.a.clinically.integrated.network","Physical.Rehabilitation.care","REHABSYS","Skilled.nursing.care","SNSYS","Intermediate.nursing.care","ICFSYS","Other.long.term.care","OTHLTSYS","Adult.day.care.program","ADULTSYS","Alzheimer.Center.","ALZSYS","Assisted.living.services.","ASSTLSYS","Case.Management","CMNGTSYS","Geriatric.services","GERSVSYS","Home.health.services","HOMEHSYS","Hospice.Program","HOSPCSYS","Pain.Management.Program","PAINSYS","Palliative.Care.Program","PALSYS","Psychiatric.geriatric.services","PSYGRSYS","Retirement.housing","RETIRSYS","Social.work.services","SOCWKSYS","Transportation.to.health.services","TPORTSYS","Wound.Management.Services...hospital","WMGTSYS","Total.Facility.Medicare.Discharges","Total.Facility.Medicare.days","Hospital.unit.Medicare.discharges","Hospital.Unit.Medicare.Days","Nursing.Home.Medicare.Discharges","Nursing.Home.Medicare.Days","Nursing.Home.Medicaid.Discharges","Nursing.Home.Medicaid.Days","Registered.nurses..FTEC.","Licensed.practical.or.vocational.nurses..FTEC.","Number.of.new.RN.graduates.hired","Beginning.of.reporting.period","End.of.reporting.period","Response.code","Hospital.Unit.Medicare.Inpatient.Days..est..","Hospital.Unit.Medicare.Inpatient.Discharges..est..","Medicare.Inpatient.Days..est..","Medicare.Inpatient.Discharges...est..","Nursing.Home.Unit.Medicaid.Inpatient.Days..est..","Nursing.Home.Unit.Medicaid.Inpatient.Discharges..est..","Nursing.Home.Unit.Medicare.Inpatient.Days..est..","Nursing.Home.Unit.Medicare.Inpatient.Discharges..est..","Licensed.Practical.Nurses.FT..est..","Part.Time.Licensed.Practical.or.Vocational.Nurses..est..","Part.Time.Registered.Nurses..est..","Registered.Nurses.FT..est.."
"94",12,"Current",6320416,"210062","7503 Surratts Road","Clinton","MD","20735-3358","3018688000","200-299 beds","General medical and surgical","N","N","N","N","N","Y","Total Linking Care in Maryland","Lanham","MD","Y","Y","5990154","MedStar Health","10980 Grantchester Way","Columbia","MD","21044-2665","Dr. Yvette Johnson-Threat","Vice President Medical Affairs","Mrs. Patricia A Scalfari","Vice President Nursing",129,240,NA,"N",1,"N","N",0,"N",0,"N",1,"N",0,"N",0,"N",1,"N",0,"Y",1,"N",1,"N",1,"N",1,"Y",1,"N",1,"N",0,"N",0,"Y",1,"Y",0,"Y",1,4846,24227,NA,NA,NA,NA,NA,NA,381,4,5,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"95",14,"Current",6320416,"210062","7503 Surratts Road","Clinton","MD","20735-3358","3018688000","200-299 beds","General medical and surgical","N","N","N","N","N","Y","Total Linking Care in Maryland","Lanham","MD","Y","Y","5990154","MedStar Health","10980 Grantchester Way","Columbia","MD","21044-2665","Dr. Yvette Johnson-Threat","Vice President Medical Affairs","Mrs. Patricia A Scalfari","Vice President Nursing",129,240,NA,"N",1,"N","N",0,"N",0,"N",1,"N",0,"N",0,"N",1,"N",0,"Y",1,"N",1,"N",1,"N",1,"Y",1,"N",1,"N",0,"N",0,"Y",1,"Y",0,"Y",1,4846,24227,NA,NA,NA,NA,NA,NA,381,4,5,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"96",12,"Current",6320670,"210028","25500 Point Lookout Road","Leonardtown","MD","20650-2015","3014756001","100-199 beds","General medical and surgical","N","N","N","N","N","N",NA,NA,NA,"Y","Y","5990154","MedStar Health","10980 Grantchester Way","Columbia","MD","21044-2665",NA,NA,NA,NA,82,103,NA,"N",1,"N","N",0,"N",0,"N",1,"N",0,"N",0,"N",1,"N",0,"Y",1,"N",1,"N",1,"Y",1,"Y",1,"Y",1,"Y",1,"N",0,"Y",1,"Y",1,"Y",1,3448,14747,NA,NA,NA,NA,NA,NA,299,2,27,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"97",19,"Current",6320310,"210024","201 East University Parkway","Baltimore","MD","21218-2895","4105542000","100-199 beds","General medical and surgical","N","N","N","N","N","N",NA,NA,NA,"Y","Y","5990154","MedStar Health","10980 Grantchester Way","Columbia","MD","21044-2665","Dr. Stuart Bell, MD","Vice President, Medical Affairs","Mrs. Karen Owings, MSN, RN-BC","Vice President, Patient Care Services",133,183,NA,NA,NA,"N","N",0,"N",0,"N",1,"N",0,"N",0,"N",1,"N",0,"Y",1,"Y",1,"N",1,"Y",1,"Y",1,"Y",1,"N",0,"N",0,"Y",1,"N",0,"N",1,6200,29753,NA,NA,NA,NA,NA,NA,590,0,45,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"98",26,"Current",6320310,"210024","201 East University Parkway","Baltimore","MD","21218-2895","4105542000","100-199 beds","General medical and surgical","N","N","N","N","N","N",NA,NA,NA,"Y","Y","5990154","MedStar Health","10980 Grantchester Way","Columbia","MD","21044-2665","Dr. Stuart Bell, MD","Vice President, Medical Affairs","Mrs. Karen Owings, MSN, RN-BC","Vice President, Patient Care Services",133,183,NA,NA,NA,"N","N",0,"N",0,"N",1,"N",0,"N",0,"N",1,"N",0,"Y",1,"Y",1,"N",1,"Y",1,"Y",1,"Y",1,"N",0,"N",0,"Y",1,"N",0,"N",1,6200,29753,NA,NA,NA,NA,NA,NA,590,0,45,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"99",21,"Current",6330120,"090011","110 Irving Street NW","Washington","DC","20010-3017","2028777000","500 or more beds","General medical and surgical","Y","N","N","N","N","N",NA,NA,NA,"Y","Y","5990154","MedStar Health","10980 Grantchester Way","Columbia","MD","21044-2665",NA,NA,"Ms. Susan E. Eckert, RN,MSN,CENP","Senior Vice President and Chief Nursing Officer",602,912,NA,"N",1,"N","N",0,"N",0,"N",1,"N",0,"N",0,"N",1,"N",0,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"N",0,"N",0,"Y",1,"N",0,"Y",1,15112,110370,NA,NA,NA,NA,NA,NA,1832,7,321,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"100",75,"Current",6330120,"090011","110 Irving Street NW","Washington","DC","20010-3017","2028777000","500 or more beds","General medical and surgical","Y","N","N","N","N","N",NA,NA,NA,"Y","Y","5990154","MedStar Health","10980 Grantchester Way","Columbia","MD","21044-2665",NA,NA,"Ms. Susan E. Eckert, RN,MSN,CENP","Senior Vice President and Chief Nursing Officer",602,912,NA,"N",1,"N","N",0,"N",0,"N",1,"N",0,"N",0,"N",1,"N",0,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"N",0,"N",0,"Y",1,"N",0,"Y",1,15112,110370,NA,NA,NA,NA,NA,NA,1832,7,321,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"101",75,"Current",6412150,"360262","3404 West Sylvania Avenue","Toledo","OH","43623-4467","4194072663","50-99 beds","General medical and surgical","N","Y","N","N","N","N",NA,NA,NA,"Y","Y","5995155","Mercy Health","1701 Mercy Health Place","Cincinnati","OH","45237","Dr. Herbert Stockard, MD","Chief Medical Officer","Mrs. Barb Dianda-Martin","Chief Nursing Officer",54,128,NA,"Y",1,"Y","N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"Y",0,"N",1,"N",0,"Y",0,"N",1,"Y",0,3369,13021,NA,NA,NA,NA,NA,NA,186,3,NA,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"102",75,"Current",6350317,"511303","186 Hospital Drive","Grantsville","WV","26147-7100","3043549244","25-49 beds","General medical and surgical","N","N","Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dr. Suresh Balasubramony, MD","Chief Medical Officer","Ms. Kim Houchin","Chief Nursing Officer",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,5712,NA,NA,NA,NA,NA,NA,54,7,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"103",14,"Current",6220540,"310084","600 River Avenue","Lakewood","NJ","08701-5237","7323631900","100-199 beds","General medical and surgical","N","N","N","N","N","Y","RWJBarnabas Health","West Orange","NJ","Y","Y","5990994","RWJBarnabas Health","95 Old Short Hills Road","West Orange","NJ","07052-1008","Dr. Rajesh Mohan, MD","Chief Medical Officer","Ms. Judy Colorado, BSN, MA, NE-BC","Chief Nursing Officer",94,241,NA,"Y",1,"Y","N",0,"N",0,"N",0,"N",1,"N",0,"N",1,"N",0,"Y",0,"Y",0,"N",1,"N",1,"Y",0,"N",1,"Y",0,"N",0,"Y",0,"N",1,"Y",0,2761,16531,NA,NA,NA,NA,NA,NA,156,4,28,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"104",15,"Current",6140090,"220098","200 Groton Road","Ayer","MA","01432-3300","9787849000","25-49 beds","General medical and surgical","N","N","N","N","N",NA,NA,NA,NA,NA,NA,"5990141","Steward Health Care System, LLC","1900 North Pearl Street, Suite 2400","Dallas","TX","75201","Dr. Michael Older, MD","President Medical Staff","Ms. Cheryl L Bonasoro, MSN, RN","Vice President of Nursing and Chief Operating Officer",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901,4124,NA,NA,NA,NA,NA,NA,135,15,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"105",14,"Current",6211810,"330027","2201 Hempstead Turnpike","East Meadow","NY","11554-1859","5165720123","400-499 beds","General medical and surgical","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dr. Victor Scarmato, MD","Acting Medical Director","Ms. Kathy Skarka, MSN, RN, CNA","Executive Vice President Patient Care Services",480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7787,60712,NA,NA,NA,NA,NA,NA,1412,78,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"106",75,"Current",6660710,"280040","8303 Dodge Street","Omaha","NE","68114-4199","4023544000","400-499 beds","General medical and surgical","N","N","N","N","N","Y","Nebraska Health Network","Omaha","NE","Y","Y","5999265","Nebraska Methodist Health System, Inc.","8511 West Dodge Road","Omaha","NE","68114-3403","Dr. William Shiffermiller, MD","Vice President Medical Affairs","Ms. Teri Tipton Bruening, CNE, MSN, RN-BC","Chief Nursing Officer and Vice President Patient Care Services",260,560,NA,"N",1,"Y","Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,7814,39743,NA,NA,NA,NA,NA,NA,1017,3,84,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"107",72,"Current",6213930,"330267","1980 Crompond Road","Cortlandt Manor","NY","10567-4182","9147379000","100-199 beds","General medical and surgical","N","N","N","N","N","Y","NewYork-Presbyterian Regional Hospital Network","New York","NY","N",NA,"5990142","NewYork-Presbyterian","525 East 68th Street, Box 182","New York","NY","10065","Dr. William Higgins, MD","Vice President Medical Affairs","Ms. Kathleen Webster, RN, MSN, NEA-BC","Vice President Patient Services",100,128,NA,NA,NA,NA,"N",0,"N",0,"N",0,"N",0,"N",0,"N",1,"N",0,"Y",1,"Y",1,"N",1,"N",1,"Y",1,"N",1,"N",1,"N",0,"Y",1,"N",1,"Y",1,4915,24399,NA,NA,NA,NA,NA,NA,264,0,9,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"108",13,"Current",6220820,"310002","201 Lyons Avenue at Osborne Terrace","Newark","NJ","07112-2027","9739267000","300-399 beds","General medical and surgical","Y","N","N","N","N","Y","RWJBarnabas Health","West Orange","NJ","Y","Y","5990994","RWJBarnabas Health","95 Old Short Hills Road","West Orange","NJ","07052-1008","Dr. Jeremias Murillo","Chief Medical Officer","Mrs. Mary Fuhro","Chief Nursing Officer",354,665,NA,"Y",1,"Y","N",0,"N",0,"N",0,"N",1,"N",0,"N",1,"N",0,"Y",0,"Y",0,"N",1,"N",1,"Y",0,"Y",0,"N",1,"N",0,"Y",0,"Y",0,"Y",0,6470,48566,NA,NA,NA,NA,NA,NA,930,24,69,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"109",26,"Current",6141530,"220101","2014 Washington Street","Newton Lower Falls","MA","02462-1699","6172436000","200-299 beds","General medical and surgical","N","N","N","N","N","Y","Partners HealthCare","Boston","MA","Y","Y","5991785","Partners HealthCare System, Inc.","800 Boylston Street, Suite 1150","Boston","MA","02199-8123","Dr. Timothy Foster, MD","Acting Chief Medical Officer",NA,NA,185,265,NA,"Y",1,"Y","N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,6332,28143,NA,NA,NA,NA,NA,NA,648,12,8,"10/1/2016","9/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"110",73,"Current",6230016,"390132","801 West Girard Ave","Philadelphia","PA","19122-4212","2157879000","100-199 beds","General medical and surgical","N","N","N","N","N","N",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,250,NA,NA,NA,NA,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",1,"N",0,"N",0,"N",0,"N",0,0,0,NA,NA,NA,NA,NA,NA,89,15,NA,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"111",76,"Current",6212357,"330106","300 Community Drive","Manhasset","NY","11030-3816","5165620100","500 or more beds","General medical and surgical","Y","N","N","N","N","Y","Northwell Health","New Hyde Park","NY","Y","Y","5990062","Northwell Health","2000 Marcus Avenue","New Hyde Park","NY","11042","Dr. Michael Gitman, MD","Medical Director","Ms. Kerri Scanlon, BSN, MSN, ANP","Chief Nursing Officer",737,738,NA,"N",1,"N","N",1,"N",1,"N",1,"N",1,"N",1,"Y",1,"N",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"N",1,"N",1,"Y",1,"Y",1,"Y",1,20854,144595,NA,NA,NA,NA,NA,NA,2795,46,177,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"112",75,"Current",6212357,"330106","300 Community Drive","Manhasset","NY","11030-3816","5165620100","500 or more beds","General medical and surgical","Y","N","N","N","N","Y","Northwell Health","New Hyde Park","NY","Y","Y","5990062","Northwell Health","2000 Marcus Avenue","New Hyde Park","NY","11042","Dr. Michael Gitman, MD","Medical Director","Ms. Kerri Scanlon, BSN, MSN, ANP","Chief Nursing Officer",737,738,NA,"N",1,"N","N",1,"N",1,"N",1,"N",1,"N",1,"Y",1,"N",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"N",1,"N",1,"Y",1,"Y",1,"Y",1,20854,144595,NA,NA,NA,NA,NA,NA,2795,46,177,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"113",32,"Current",6212357,"330106","300 Community Drive","Manhasset","NY","11030-3816","5165620100","500 or more beds","General medical and surgical","Y","N","N","N","N","Y","Northwell Health","New Hyde Park","NY","Y","Y","5990062","Northwell Health","2000 Marcus Avenue","New Hyde Park","NY","11042","Dr. Michael Gitman, MD","Medical Director","Ms. Kerri Scanlon, BSN, MSN, ANP","Chief Nursing Officer",737,738,NA,"N",1,"N","N",1,"N",1,"N",1,"N",1,"N",1,"Y",1,"N",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"N",1,"N",1,"Y",1,"Y",1,"Y",1,20854,144595,NA,NA,NA,NA,NA,NA,2795,46,177,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"114",72,"Current",6430021,"140010","2650 Ridge Avenue","Evanston","IL","60201-1613","8475702000","500 or more beds","General medical and surgical","Y","N","N","N","N","N",NA,NA,NA,"Y","N",NA,NA,NA,NA,NA,NA,NA,NA,"Ms. Nancy Semerdjian, RN, MBA","Chief Nursing Officer",463,789,NA,NA,NA,"Y","Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,"Y",0,"Y",0,"Y",0,"Y",0,"N",0,"Y",0,"N",0,"Y",0,19156,100359,NA,NA,NA,NA,NA,NA,1454,0,167,"10/1/2016","9/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"115",33,"Current",6212010,"330231","82-68 164th Street","Jamaica","NY","11432-1104","7188833000","200-299 beds","General medical and surgical","N","N","N","N","N","Y","NYC Health + Hospitals","New York","NY","Y","Y","5993075","NYC Health + Hospitals","125 Worth Street, Room 514","New York","NY","10013-4006","Dr. Jasmin Moshirpur, MD","Chief Medical Officer","Ms. Joan Gabriele","Deputy Executive Director",200,229,NA,"Y",1,"Y","Y",1,"N",1,"N",1,"N",0,"N",1,"N",0,"N",0,"Y",0,"Y",0,"N",1,"N",1,"Y",0,"Y",0,"N",1,"N",0,"Y",0,"Y",0,"Y",0,3616,24906,NA,NA,NA,NA,NA,NA,484,60,2,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"116",75,"Current",6211450,"331305","460 Andes Road, State Route 28","Delhi","NY","13753-7407","6077460300","6-24 beds","General medical and surgical","N","N","Y","N","N","Y","Bassett Healthcare Network","Cooperstown","NY",NA,NA,"5990528","Bassett Healthcare Network","1 Atwell Road","Cooperstown","NY","13326-1301","Dr. Peter L Sosnow, FACEP","Medical Director","Ms. Debra Neale, RN","Chief Nursing Officer",7,23,NA,NA,NA,NA,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",1,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,205,1662,NA,NA,NA,NA,NA,NA,38,9,1,"1/1/2017","12/31/2017","Y","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"117",75,"Current",6933210,"050153","2105 Forest Avenue","San Jose","CA","95128-1471","4089472500","200-299 beds","General medical and surgical","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dr. Arthur Douville, MD","Chief Medical Officer","Mrs. Dawn Marie Goeringer","Chief Clinical Care Officer",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4513,22247,NA,NA,NA,NA,NA,NA,310,12,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"118",75,"Current",6211450,"331305","460 Andes Road, State Route 28","Delhi","NY","13753-7407","6077460300","6-24 beds","General medical and surgical","N","N","Y","N","N","Y","Bassett Healthcare Network","Cooperstown","NY",NA,NA,"5990528","Bassett Healthcare Network","1 Atwell Road","Cooperstown","NY","13326-1301","Dr. Peter L Sosnow, FACEP","Medical Director","Ms. Debra Neale, RN","Chief Nursing Officer",7,23,NA,NA,NA,NA,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",1,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,205,1662,NA,NA,NA,NA,NA,NA,38,9,1,"1/1/2017","12/31/2017","Y","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"119",75,"Current",6933210,"050153","2105 Forest Avenue","San Jose","CA","95128-1471","4089472500","200-299 beds","General medical and surgical","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dr. Arthur Douville, MD","Chief Medical Officer","Mrs. Dawn Marie Goeringer","Chief Clinical Care Officer",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4513,22247,NA,NA,NA,NA,NA,NA,310,12,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"120",75,"Current",6211450,"331305","460 Andes Road, State Route 28","Delhi","NY","13753-7407","6077460300","6-24 beds","General medical and surgical","N","N","Y","N","N","Y","Bassett Healthcare Network","Cooperstown","NY",NA,NA,"5990528","Bassett Healthcare Network","1 Atwell Road","Cooperstown","NY","13326-1301","Dr. Peter L Sosnow, FACEP","Medical Director","Ms. Debra Neale, RN","Chief Nursing Officer",7,23,NA,NA,NA,NA,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",1,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,205,1662,NA,NA,NA,NA,NA,NA,38,9,1,"1/1/2017","12/31/2017","Y","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"121",75,"Current",6933210,"050153","2105 Forest Avenue","San Jose","CA","95128-1471","4089472500","200-299 beds","General medical and surgical","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dr. Arthur Douville, MD","Chief Medical Officer","Mrs. Dawn Marie Goeringer","Chief Clinical Care Officer",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4513,22247,NA,NA,NA,NA,NA,NA,310,12,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"122",75,"Current",6211450,"331305","460 Andes Road, State Route 28","Delhi","NY","13753-7407","6077460300","6-24 beds","General medical and surgical","N","N","Y","N","N","Y","Bassett Healthcare Network","Cooperstown","NY",NA,NA,"5990528","Bassett Healthcare Network","1 Atwell Road","Cooperstown","NY","13326-1301","Dr. Peter L Sosnow, FACEP","Medical Director","Ms. Debra Neale, RN","Chief Nursing Officer",7,23,NA,NA,NA,NA,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",1,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,205,1662,NA,NA,NA,NA,NA,NA,38,9,1,"1/1/2017","12/31/2017","Y","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"123",75,"Current",6933210,"050153","2105 Forest Avenue","San Jose","CA","95128-1471","4089472500","200-299 beds","General medical and surgical","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dr. Arthur Douville, MD","Chief Medical Officer","Mrs. Dawn Marie Goeringer","Chief Clinical Care Officer",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4513,22247,NA,NA,NA,NA,NA,NA,310,12,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"124",75,"Current",6211450,"331305","460 Andes Road, State Route 28","Delhi","NY","13753-7407","6077460300","6-24 beds","General medical and surgical","N","N","Y","N","N","Y","Bassett Healthcare Network","Cooperstown","NY",NA,NA,"5990528","Bassett Healthcare Network","1 Atwell Road","Cooperstown","NY","13326-1301","Dr. Peter L Sosnow, FACEP","Medical Director","Ms. Debra Neale, RN","Chief Nursing Officer",7,23,NA,NA,NA,NA,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",1,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,205,1662,NA,NA,NA,NA,NA,NA,38,9,1,"1/1/2017","12/31/2017","Y","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"125",75,"Current",6933210,"050153","2105 Forest Avenue","San Jose","CA","95128-1471","4089472500","200-299 beds","General medical and surgical","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dr. Arthur Douville, MD","Chief Medical Officer","Mrs. Dawn Marie Goeringer","Chief Clinical Care Officer",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4513,22247,NA,NA,NA,NA,NA,NA,310,12,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
